InstanceType,AcceleratorName,AcceleratorCount,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone
n2-highmem-16,,,128.0,,1.180368,0.27136,us-east4,us-east4-b
n2-highmem-16,,,128.0,,1.180368,0.27136,us-east4,us-east4-c
n2-highmem-32,,,256.0,,2.360736,0.54272,us-east4,us-east4-a
n2-highmem-32,,,256.0,,2.360736,0.54272,us-east4,us-east4-b
n2-highmem-32,,,256.0,,2.360736,0.54272,us-east4,us-east4-c
n2-highmem-48,,,384.0,,3.541104,0.81408,us-east4,us-east4-a
n2-highmem-48,,,384.0,,3.541104,0.81408,us-east4,us-east4-b
n2-highmem-48,,,384.0,,3.541104,0.81408,us-east4,us-east4-c
n2-highmem-64,,,512.0,,4.721472,1.08544,us-east4,us-east4-a
n2-highmem-64,,,512.0,,4.721472,1.08544,us-east4,us-east4-b
n2-highmem-64,,,512.0,,4.721472,1.08544,us-east4,us-east4-c
n2-highmem-80,,,640.0,,5.90184,1.3568,us-east4,us-east4-a
n2-highmem-80,,,640.0,,5.90184,1.3568,us-east4,us-east4-b
n2-highmem-80,,,640.0,,5.90184,1.3568,us-east4,us-east4-c
n2-highmem-96,,,768.0,,7.082208,1.62816,us-east4,us-east4-a
n2-highmem-96,,,768.0,,7.082208,1.62816,us-east4,us-east4-b
n2-highmem-96,,,768.0,,7.082208,1.62816,us-east4,us-east4-c
n2-highmem-128,,,864.0,,8.679584,1.99536,us-east4,us-east4-a
n2-highmem-128,,,864.0,,8.679584,1.99536,us-east4,us-east4-b
n2-highmem-128,,,864.0,,8.679584,1.99536,us-east4,us-east4-c
n2-highcpu-2,,,2.0,,0.080752,0.018562,us-east4,us-east4-a
n2-highcpu-2,,,2.0,,0.080752,0.018562,us-east4,us-east4-b
n2-highcpu-2,,,2.0,,0.080752,0.018562,us-east4,us-east4-c
n2-highcpu-4,,,4.0,,0.161504,0.037124,us-east4,us-east4-a
n2-highcpu-4,,,4.0,,0.161504,0.037124,us-east4,us-east4-b
n2-highcpu-4,,,4.0,,0.161504,0.037124,us-east4,us-east4-c
n2-highcpu-8,,,8.0,,0.323008,0.074248,us-east4,us-east4-a
n2-highcpu-8,,,8.0,,0.323008,0.074248,us-east4,us-east4-b
n2-highcpu-8,,,8.0,,0.323008,0.074248,us-east4,us-east4-c
n2-highcpu-16,,,16.0,,0.646016,0.148496,us-east4,us-east4-a
n2-highcpu-16,,,16.0,,0.646016,0.148496,us-east4,us-east4-b
n2-highcpu-16,,,16.0,,0.646016,0.148496,us-east4,us-east4-c
n2-highcpu-32,,,32.0,,1.292032,0.296992,us-east4,us-east4-a
n2-highcpu-32,,,32.0,,1.292032,0.296992,us-east4,us-east4-b
n2-highcpu-32,,,32.0,,1.292032,0.296992,us-east4,us-east4-c
n2-highcpu-48,,,48.0,,1.938048,0.445488,us-east4,us-east4-a
n2-highcpu-48,,,48.0,,1.938048,0.445488,us-east4,us-east4-b
n2-highcpu-48,,,48.0,,1.938048,0.445488,us-east4,us-east4-c
n2-highcpu-64,,,64.0,,2.584064,0.593984,us-east4,us-east4-a
n2-highcpu-64,,,64.0,,2.584064,0.593984,us-east4,us-east4-b
n2-highcpu-64,,,64.0,,2.584064,0.593984,us-east4,us-east4-c
n2-highcpu-80,,,80.0,,3.23008,0.74248,us-east4,us-east4-a
n2-highcpu-80,,,80.0,,3.23008,0.74248,us-east4,us-east4-b
n2-highcpu-80,,,80.0,,3.23008,0.74248,us-east4,us-east4-c
n2-highcpu-96,,,96.0,,3.876096,0.890976,us-east4,us-east4-a
n2-highcpu-96,,,96.0,,3.876096,0.890976,us-east4,us-east4-b
n2-highcpu-96,,,96.0,,3.876096,0.890976,us-east4,us-east4-c
n2-standard-2,,,8.0,,0.097118,0.02354,us-east5,us-east5-a
n2-standard-2,,,8.0,,0.097118,0.02354,us-east5,us-east5-b
n2-standard-2,,,8.0,,0.097118,0.02354,us-east5,us-east5-c
n2-standard-4,,,16.0,,0.194236,0.04708,us-east5,us-east5-a
n2-standard-4,,,16.0,,0.194236,0.04708,us-east5,us-east5-b
n2-standard-4,,,16.0,,0.194236,0.04708,us-east5,us-east5-c
n2-standard-8,,,32.0,,0.388472,0.09416,us-east5,us-east5-a
n2-standard-8,,,32.0,,0.388472,0.09416,us-east5,us-east5-b
n2-standard-8,,,32.0,,0.388472,0.09416,us-east5,us-east5-c
n2-standard-16,,,64.0,,0.776944,0.18832,us-east5,us-east5-a
n2-standard-16,,,64.0,,0.776944,0.18832,us-east5,us-east5-b
n2-standard-16,,,64.0,,0.776944,0.18832,us-east5,us-east5-c
n2-standard-32,,,128.0,,1.553888,0.37664,us-east5,us-east5-a
n2-standard-32,,,128.0,,1.553888,0.37664,us-east5,us-east5-b
n2-standard-32,,,128.0,,1.553888,0.37664,us-east5,us-east5-c
n2-standard-48,,,192.0,,2.330832,0.56496,us-east5,us-east5-a
n2-standard-48,,,192.0,,2.330832,0.56496,us-east5,us-east5-b
n2-standard-48,,,192.0,,2.330832,0.56496,us-east5,us-east5-c
n2-standard-64,,,256.0,,3.107776,0.75328,us-east5,us-east5-a
n2-standard-64,,,256.0,,3.107776,0.75328,us-east5,us-east5-b
n2-standard-64,,,256.0,,3.107776,0.75328,us-east5,us-east5-c
n2-standard-80,,,320.0,,3.88472,0.9416,us-east5,us-east5-a
n2-standard-80,,,320.0,,3.88472,0.9416,us-east5,us-east5-b
n2-standard-80,,,320.0,,3.88472,0.9416,us-east5,us-east5-c
n2-highmem-2,,,16.0,,0.131014,0.03178,us-east5,us-east5-a
n2-highmem-2,,,16.0,,0.131014,0.03178,us-east5,us-east5-b
n2-highmem-2,,,16.0,,0.131014,0.03178,us-east5,us-east5-c
n2-highmem-4,,,32.0,,0.262028,0.06356,us-east5,us-east5-a
n2-highmem-4,,,32.0,,0.262028,0.06356,us-east5,us-east5-b
n2-highmem-4,,,32.0,,0.262028,0.06356,us-east5,us-east5-c
n2-highmem-8,,,64.0,,0.524056,0.12712,us-east5,us-east5-a
n2-highmem-8,,,64.0,,0.524056,0.12712,us-east5,us-east5-b
n2-highmem-8,,,64.0,,0.524056,0.12712,us-east5,us-east5-c
n2-highmem-16,,,128.0,,1.048112,0.25424,us-east5,us-east5-a
n2-highmem-16,,,128.0,,1.048112,0.25424,us-east5,us-east5-b
n2-highmem-16,,,128.0,,1.048112,0.25424,us-east5,us-east5-c
n2-highmem-32,,,256.0,,2.096224,0.50848,us-east5,us-east5-a
n2-highmem-32,,,256.0,,2.096224,0.50848,us-east5,us-east5-b
n2-highmem-32,,,256.0,,2.096224,0.50848,us-east5,us-east5-c
n2-highmem-48,,,384.0,,3.144336,0.76272,us-east5,us-east5-a
n2-highmem-48,,,384.0,,3.144336,0.76272,us-east5,us-east5-b
n2-highmem-48,,,384.0,,3.144336,0.76272,us-east5,us-east5-c
n2-highmem-64,,,512.0,,4.192448,1.01696,us-east5,us-east5-a
n2-highmem-64,,,512.0,,4.192448,1.01696,us-east5,us-east5-b
n2-highmem-64,,,512.0,,4.192448,1.01696,us-east5,us-east5-c
n2-highmem-80,,,640.0,,5.24056,1.2712,us-east5,us-east5-a
n2-highmem-80,,,640.0,,5.24056,1.2712,us-east5,us-east5-b
n2-highmem-80,,,640.0,,5.24056,1.2712,us-east5,us-east5-c
n2-highcpu-2,,,2.0,,0.071696,0.01736,us-east5,us-east5-a
n2-highcpu-2,,,2.0,,0.071696,0.01736,us-east5,us-east5-b
n2-highcpu-2,,,2.0,,0.071696,0.01736,us-east5,us-east5-c
n2-highcpu-4,,,4.0,,0.143392,0.03472,us-east5,us-east5-a
n2-highcpu-4,,,4.0,,0.143392,0.03472,us-east5,us-east5-b
n2-highcpu-4,,,4.0,,0.143392,0.03472,us-east5,us-east5-c
n2-highcpu-8,,,8.0,,0.286784,0.06944,us-east5,us-east5-a
n2-highcpu-8,,,8.0,,0.286784,0.06944,us-east5,us-east5-b
n2-highcpu-8,,,8.0,,0.286784,0.06944,us-east5,us-east5-c
n2-highcpu-16,,,16.0,,0.573568,0.13888,us-east5,us-east5-a
n2-highcpu-16,,,16.0,,0.573568,0.13888,us-east5,us-east5-b
n2-highcpu-16,,,16.0,,0.573568,0.13888,us-east5,us-east5-c
n2-highcpu-32,,,32.0,,1.147136,0.27776,us-east5,us-east5-a
n2-highcpu-32,,,32.0,,1.147136,0.27776,us-east5,us-east5-b
n2-highcpu-32,,,32.0,,1.147136,0.27776,us-east5,us-east5-c
n2-highcpu-48,,,48.0,,1.720704,0.41664,us-east5,us-east5-a
n2-highcpu-48,,,48.0,,1.720704,0.41664,us-east5,us-east5-b
n2-highcpu-48,,,48.0,,1.720704,0.41664,us-east5,us-east5-c
n2-highcpu-64,,,64.0,,2.294272,0.55552,us-east5,us-east5-a
n2-highcpu-64,,,64.0,,2.294272,0.55552,us-east5,us-east5-b
n2-highcpu-64,,,64.0,,2.294272,0.55552,us-east5,us-east5-c
n2-highcpu-80,,,80.0,,2.86784,0.6944,us-east5,us-east5-a
n2-highcpu-80,,,80.0,,2.86784,0.6944,us-east5,us-east5-b
n2-highcpu-80,,,80.0,,2.86784,0.6944,us-east5,us-east5-c
n2-standard-2,,,8.0,,0.114602,0.027732,us-south1,us-south1-a
n2-standard-2,,,8.0,,0.114602,0.027732,us-south1,us-south1-b
n2-standard-2,,,8.0,,0.114602,0.027732,us-south1,us-south1-c
n2-standard-4,,,16.0,,0.229204,0.055464,us-south1,us-south1-a
n2-standard-4,,,16.0,,0.229204,0.055464,us-south1,us-south1-b
n2-standard-4,,,16.0,,0.229204,0.055464,us-south1,us-south1-c
n2-standard-8,,,32.0,,0.458408,0.110928,us-south1,us-south1-a
n2-standard-8,,,32.0,,0.458408,0.110928,us-south1,us-south1-b
n2-standard-8,,,32.0,,0.458408,0.110928,us-south1,us-south1-c
n2-standard-16,,,64.0,,0.916816,0.221856,us-south1,us-south1-a
n2-standard-16,,,64.0,,0.916816,0.221856,us-south1,us-south1-b
n2-standard-16,,,64.0,,0.916816,0.221856,us-south1,us-south1-c
n2-standard-32,,,128.0,,1.833632,0.443712,us-south1,us-south1-a
n2-standard-32,,,128.0,,1.833632,0.443712,us-south1,us-south1-b
n2-standard-32,,,128.0,,1.833632,0.443712,us-south1,us-south1-c
n2-standard-48,,,192.0,,2.750448,0.665568,us-south1,us-south1-a
n2-standard-48,,,192.0,,2.750448,0.665568,us-south1,us-south1-b
n2-standard-48,,,192.0,,2.750448,0.665568,us-south1,us-south1-c
n2-standard-64,,,256.0,,3.667264,0.887424,us-south1,us-south1-a
n2-standard-64,,,256.0,,3.667264,0.887424,us-south1,us-south1-b
n2-standard-64,,,256.0,,3.667264,0.887424,us-south1,us-south1-c
n2-standard-80,,,320.0,,4.58408,1.10928,us-south1,us-south1-a
n2-standard-80,,,320.0,,4.58408,1.10928,us-south1,us-south1-b
n2-standard-80,,,320.0,,4.58408,1.10928,us-south1,us-south1-c
n2-highmem-2,,,16.0,,0.154602,0.037412,us-south1,us-south1-a
n2-highmem-2,,,16.0,,0.154602,0.037412,us-south1,us-south1-b
n2-highmem-2,,,16.0,,0.154602,0.037412,us-south1,us-south1-c
n2-highmem-4,,,32.0,,0.309204,0.074824,us-south1,us-south1-a
n2-highmem-4,,,32.0,,0.309204,0.074824,us-south1,us-south1-b
n2-highmem-4,,,32.0,,0.309204,0.074824,us-south1,us-south1-c
n2-highmem-8,,,64.0,,0.618408,0.149648,us-south1,us-south1-a
n2-highmem-8,,,64.0,,0.618408,0.149648,us-south1,us-south1-b
n2-highmem-8,,,64.0,,0.618408,0.149648,us-south1,us-south1-c
n2-highmem-16,,,128.0,,1.236816,0.299296,us-south1,us-south1-a
n2-highmem-16,,,128.0,,1.236816,0.299296,us-south1,us-south1-b
n2-highmem-16,,,128.0,,1.236816,0.299296,us-south1,us-south1-c
n2-highmem-32,,,256.0,,2.473632,0.598592,us-south1,us-south1-a
n2-highmem-32,,,256.0,,2.473632,0.598592,us-south1,us-south1-b
n2-highmem-32,,,256.0,,2.473632,0.598592,us-south1,us-south1-c
n2-highmem-48,,,384.0,,3.710448,0.897888,us-south1,us-south1-a
n2-highmem-48,,,384.0,,3.710448,0.897888,us-south1,us-south1-b
n2-highmem-48,,,384.0,,3.710448,0.897888,us-south1,us-south1-c
n2-highmem-64,,,512.0,,4.947264,1.197184,us-south1,us-south1-a
n2-highmem-64,,,512.0,,4.947264,1.197184,us-south1,us-south1-b
n2-highmem-64,,,512.0,,4.947264,1.197184,us-south1,us-south1-c
n2-highmem-80,,,640.0,,6.18408,1.49648,us-south1,us-south1-a
n2-highmem-80,,,640.0,,6.18408,1.49648,us-south1,us-south1-b
n2-highmem-80,,,640.0,,6.18408,1.49648,us-south1,us-south1-c
n2-highcpu-2,,,2.0,,0.084602,0.020472,us-south1,us-south1-a
n2-highcpu-2,,,2.0,,0.084602,0.020472,us-south1,us-south1-b
n2-highcpu-2,,,2.0,,0.084602,0.020472,us-south1,us-south1-c
n2-highcpu-4,,,4.0,,0.169204,0.040944,us-south1,us-south1-a
n2-highcpu-4,,,4.0,,0.169204,0.040944,us-south1,us-south1-b
n2-highcpu-4,,,4.0,,0.169204,0.040944,us-south1,us-south1-c
n2-highcpu-8,,,8.0,,0.338408,0.081888,us-south1,us-south1-a
n2-highcpu-8,,,8.0,,0.338408,0.081888,us-south1,us-south1-b
n2-highcpu-8,,,8.0,,0.338408,0.081888,us-south1,us-south1-c
n2-highcpu-16,,,16.0,,0.676816,0.163776,us-south1,us-south1-a
n2-highcpu-16,,,16.0,,0.676816,0.163776,us-south1,us-south1-b
n2-highcpu-16,,,16.0,,0.676816,0.163776,us-south1,us-south1-c
n2-highcpu-32,,,32.0,,1.353632,0.327552,us-south1,us-south1-a
n2-highcpu-32,,,32.0,,1.353632,0.327552,us-south1,us-south1-b
n2-highcpu-32,,,32.0,,1.353632,0.327552,us-south1,us-south1-c
n2-highcpu-48,,,48.0,,2.030448,0.491328,us-south1,us-south1-a
n2-highcpu-48,,,48.0,,2.030448,0.491328,us-south1,us-south1-b
n2-highcpu-48,,,48.0,,2.030448,0.491328,us-south1,us-south1-c
n2-highcpu-64,,,64.0,,2.707264,0.655104,us-south1,us-south1-a
n2-highcpu-64,,,64.0,,2.707264,0.655104,us-south1,us-south1-b
n2-highcpu-64,,,64.0,,2.707264,0.655104,us-south1,us-south1-c
n2-highcpu-80,,,80.0,,3.38408,0.81888,us-south1,us-south1-a
n2-highcpu-80,,,80.0,,3.38408,0.81888,us-south1,us-south1-b
n2-highcpu-80,,,80.0,,3.38408,0.81888,us-south1,us-south1-c
n2-standard-2,,,8.0,,0.106916,0.025912,northamerica-northeast1,northamerica-northeast1-a
n2-standard-2,,,8.0,,0.106916,0.025912,northamerica-northeast1,northamerica-northeast1-b
n2-standard-2,,,8.0,,0.106916,0.025912,northamerica-northeast1,northamerica-northeast1-c
n2-standard-4,,,16.0,,0.213832,0.051824,northamerica-northeast1,northamerica-northeast1-a
n2-standard-4,,,16.0,,0.213832,0.051824,northamerica-northeast1,northamerica-northeast1-b
n2-standard-4,,,16.0,,0.213832,0.051824,northamerica-northeast1,northamerica-northeast1-c
n2-standard-8,,,32.0,,0.427664,0.103648,northamerica-northeast1,northamerica-northeast1-a
n2-standard-8,,,32.0,,0.427664,0.103648,northamerica-northeast1,northamerica-northeast1-b
n2-standard-8,,,32.0,,0.427664,0.103648,northamerica-northeast1,northamerica-northeast1-c
n2-standard-16,,,64.0,,0.855328,0.207296,northamerica-northeast1,northamerica-northeast1-a
n2-standard-16,,,64.0,,0.855328,0.207296,northamerica-northeast1,northamerica-northeast1-b
n2-standard-16,,,64.0,,0.855328,0.207296,northamerica-northeast1,northamerica-northeast1-c
n2-standard-32,,,128.0,,1.710656,0.414592,northamerica-northeast1,northamerica-northeast1-a
n2-standard-32,,,128.0,,1.710656,0.414592,northamerica-northeast1,northamerica-northeast1-b
n2-standard-32,,,128.0,,1.710656,0.414592,northamerica-northeast1,northamerica-northeast1-c
n2-standard-48,,,192.0,,2.565984,0.621888,northamerica-northeast1,northamerica-northeast1-a
n2-standard-48,,,192.0,,2.565984,0.621888,northamerica-northeast1,northamerica-northeast1-b
n2-standard-48,,,192.0,,2.565984,0.621888,northamerica-northeast1,northamerica-northeast1-c
n2-standard-64,,,256.0,,3.421312,0.829184,northamerica-northeast1,northamerica-northeast1-a
n2-standard-64,,,256.0,,3.421312,0.829184,northamerica-northeast1,northamerica-northeast1-b
n2-standard-64,,,256.0,,3.421312,0.829184,northamerica-northeast1,northamerica-northeast1-c
n2-standard-80,,,320.0,,4.27664,1.03648,northamerica-northeast1,northamerica-northeast1-a
n2-standard-80,,,320.0,,4.27664,1.03648,northamerica-northeast1,northamerica-northeast1-b
n2-standard-80,,,320.0,,4.27664,1.03648,northamerica-northeast1,northamerica-northeast1-c
n2-highmem-2,,,16.0,,0.144228,0.034984,northamerica-northeast1,northamerica-northeast1-a
n2-highmem-2,,,16.0,,0.144228,0.034984,northamerica-northeast1,northamerica-northeast1-b
n2-highmem-2,,,16.0,,0.144228,0.034984,northamerica-northeast1,northamerica-northeast1-c
n2-highmem-4,,,32.0,,0.288456,0.069968,northamerica-northeast1,northamerica-northeast1-a
n2-highmem-4,,,32.0,,0.288456,0.069968,northamerica-northeast1,northamerica-northeast1-b
n2-highmem-4,,,32.0,,0.288456,0.069968,northamerica-northeast1,northamerica-northeast1-c
n2-highmem-8,,,64.0,,0.576912,0.139936,northamerica-northeast1,northamerica-northeast1-a
n2-highmem-8,,,64.0,,0.576912,0.139936,northamerica-northeast1,northamerica-northeast1-b
n2-highmem-8,,,64.0,,0.576912,0.139936,northamerica-northeast1,northamerica-northeast1-c
n2-highmem-16,,,128.0,,1.153824,0.279872,northamerica-northeast1,northamerica-northeast1-a
n2-highmem-16,,,128.0,,1.153824,0.279872,northamerica-northeast1,northamerica-northeast1-b
n2-highmem-16,,,128.0,,1.153824,0.279872,northamerica-northeast1,northamerica-northeast1-c
n2-highmem-32,,,256.0,,2.307648,0.559744,northamerica-northeast1,northamerica-northeast1-a
n2-highmem-32,,,256.0,,2.307648,0.559744,northamerica-northeast1,northamerica-northeast1-b
n2-highmem-32,,,256.0,,2.307648,0.559744,northamerica-northeast1,northamerica-northeast1-c
n2-highmem-48,,,384.0,,3.461472,0.839616,northamerica-northeast1,northamerica-northeast1-a
n2-highmem-48,,,384.0,,3.461472,0.839616,northamerica-northeast1,northamerica-northeast1-b
n2-highmem-48,,,384.0,,3.461472,0.839616,northamerica-northeast1,northamerica-northeast1-c
n2-highmem-64,,,512.0,,4.615296,1.119488,northamerica-northeast1,northamerica-northeast1-a
n2-highmem-64,,,512.0,,4.615296,1.119488,northamerica-northeast1,northamerica-northeast1-b
n2-highmem-64,,,512.0,,4.615296,1.119488,northamerica-northeast1,northamerica-northeast1-c
n2-highmem-80,,,640.0,,5.76912,1.39936,northamerica-northeast1,northamerica-northeast1-a
n2-highmem-80,,,640.0,,5.76912,1.39936,northamerica-northeast1,northamerica-northeast1-b
n2-highmem-80,,,640.0,,5.76912,1.39936,northamerica-northeast1,northamerica-northeast1-c
n2-highcpu-2,,,2.0,,0.078932,0.019108,northamerica-northeast1,northamerica-northeast1-a
n2-highcpu-2,,,2.0,,0.078932,0.019108,northamerica-northeast1,northamerica-northeast1-b
n2-highcpu-2,,,2.0,,0.078932,0.019108,northamerica-northeast1,northamerica-northeast1-c
n2-highcpu-4,,,4.0,,0.157864,0.038216,northamerica-northeast1,northamerica-northeast1-a
n2-highcpu-4,,,4.0,,0.157864,0.038216,northamerica-northeast1,northamerica-northeast1-b
n2-highcpu-4,,,4.0,,0.157864,0.038216,northamerica-northeast1,northamerica-northeast1-c
n2-highcpu-8,,,8.0,,0.315728,0.076432,northamerica-northeast1,northamerica-northeast1-a
n2-highcpu-8,,,8.0,,0.315728,0.076432,northamerica-northeast1,northamerica-northeast1-b
n2-highcpu-8,,,8.0,,0.315728,0.076432,northamerica-northeast1,northamerica-northeast1-c
n2-highcpu-16,,,16.0,,0.631456,0.152864,northamerica-northeast1,northamerica-northeast1-a
n2-highcpu-16,,,16.0,,0.631456,0.152864,northamerica-northeast1,northamerica-northeast1-b
n2-highcpu-16,,,16.0,,0.631456,0.152864,northamerica-northeast1,northamerica-northeast1-c
n2-highcpu-32,,,32.0,,1.262912,0.305728,northamerica-northeast1,northamerica-northeast1-a
n2-highcpu-32,,,32.0,,1.262912,0.305728,northamerica-northeast1,northamerica-northeast1-b
n2-highcpu-32,,,32.0,,1.262912,0.305728,northamerica-northeast1,northamerica-northeast1-c
n2-highcpu-48,,,48.0,,1.894368,0.458592,northamerica-northeast1,northamerica-northeast1-a
n2-highcpu-48,,,48.0,,1.894368,0.458592,northamerica-northeast1,northamerica-northeast1-b
n2-highcpu-48,,,48.0,,1.894368,0.458592,northamerica-northeast1,northamerica-northeast1-c
n2-highcpu-64,,,64.0,,2.525824,0.611456,northamerica-northeast1,northamerica-northeast1-a
n2-highcpu-64,,,64.0,,2.525824,0.611456,northamerica-northeast1,northamerica-northeast1-b
n2-highcpu-64,,,64.0,,2.525824,0.611456,northamerica-northeast1,northamerica-northeast1-c
n2-highcpu-80,,,80.0,,3.15728,0.76432,northamerica-northeast1,northamerica-northeast1-a
n2-highcpu-80,,,80.0,,3.15728,0.76432,northamerica-northeast1,northamerica-northeast1-b
n2-highcpu-80,,,80.0,,3.15728,0.76432,northamerica-northeast1,northamerica-northeast1-c
n2-standard-2,,,8.0,,0.106916,0.010776,northamerica-northeast2,northamerica-northeast2-a
n2-standard-2,,,8.0,,0.106916,0.010776,northamerica-northeast2,northamerica-northeast2-b
n2-standard-2,,,8.0,,0.106916,0.010776,northamerica-northeast2,northamerica-northeast2-c
n2-standard-4,,,16.0,,0.213832,0.021552,northamerica-northeast2,northamerica-northeast2-a
n2-standard-4,,,16.0,,0.213832,0.021552,northamerica-northeast2,northamerica-northeast2-b
n2-standard-4,,,16.0,,0.213832,0.021552,northamerica-northeast2,northamerica-northeast2-c
n2-standard-8,,,32.0,,0.427664,0.043104,northamerica-northeast2,northamerica-northeast2-a
n2-standard-8,,,32.0,,0.427664,0.043104,northamerica-northeast2,northamerica-northeast2-b
n2-standard-8,,,32.0,,0.427664,0.043104,northamerica-northeast2,northamerica-northeast2-c
n2-standard-16,,,64.0,,0.855328,0.086208,northamerica-northeast2,northamerica-northeast2-a
n2-standard-16,,,64.0,,0.855328,0.086208,northamerica-northeast2,northamerica-northeast2-b
n2-standard-16,,,64.0,,0.855328,0.086208,northamerica-northeast2,northamerica-northeast2-c
n2-standard-32,,,128.0,,1.710656,0.172416,northamerica-northeast2,northamerica-northeast2-a
n2-standard-32,,,128.0,,1.710656,0.172416,northamerica-northeast2,northamerica-northeast2-b
n2-standard-32,,,128.0,,1.710656,0.172416,northamerica-northeast2,northamerica-northeast2-c
n2-standard-48,,,192.0,,2.565984,0.258624,northamerica-northeast2,northamerica-northeast2-a
n2-standard-48,,,192.0,,2.565984,0.258624,northamerica-northeast2,northamerica-northeast2-b
n2-standard-48,,,192.0,,2.565984,0.258624,northamerica-northeast2,northamerica-northeast2-c
n2-standard-64,,,256.0,,3.421312,0.344832,northamerica-northeast2,northamerica-northeast2-a
n2-standard-64,,,256.0,,3.421312,0.344832,northamerica-northeast2,northamerica-northeast2-b
n2-standard-64,,,256.0,,3.421312,0.344832,northamerica-northeast2,northamerica-northeast2-c
n2-standard-80,,,320.0,,4.27664,0.43104,northamerica-northeast2,northamerica-northeast2-a
n2-standard-80,,,320.0,,4.27664,0.43104,northamerica-northeast2,northamerica-northeast2-b
n2-standard-80,,,320.0,,4.27664,0.43104,northamerica-northeast2,northamerica-northeast2-c
n2-highmem-2,,,16.0,,0.144228,0.014536,northamerica-northeast2,northamerica-northeast2-a
n2-highmem-2,,,16.0,,0.144228,0.014536,northamerica-northeast2,northamerica-northeast2-b
n2-highmem-2,,,16.0,,0.144228,0.014536,northamerica-northeast2,northamerica-northeast2-c
n2-highmem-4,,,32.0,,0.288456,0.029072,northamerica-northeast2,northamerica-northeast2-a
n2-highmem-4,,,32.0,,0.288456,0.029072,northamerica-northeast2,northamerica-northeast2-b
n2-highmem-4,,,32.0,,0.288456,0.029072,northamerica-northeast2,northamerica-northeast2-c
n2-highmem-8,,,64.0,,0.576912,0.058144,northamerica-northeast2,northamerica-northeast2-a
n2-highmem-8,,,64.0,,0.576912,0.058144,northamerica-northeast2,northamerica-northeast2-b
n2-highmem-8,,,64.0,,0.576912,0.058144,northamerica-northeast2,northamerica-northeast2-c
n2-highmem-16,,,128.0,,1.153824,0.116288,northamerica-northeast2,northamerica-northeast2-a
n2-highmem-16,,,128.0,,1.153824,0.116288,northamerica-northeast2,northamerica-northeast2-b
n2-highmem-16,,,128.0,,1.153824,0.116288,northamerica-northeast2,northamerica-northeast2-c
n2-highmem-32,,,256.0,,2.307648,0.232576,northamerica-northeast2,northamerica-northeast2-a
n2-highmem-32,,,256.0,,2.307648,0.232576,northamerica-northeast2,northamerica-northeast2-b
n2-highmem-32,,,256.0,,2.307648,0.232576,northamerica-northeast2,northamerica-northeast2-c
n2-highmem-48,,,384.0,,3.461472,0.348864,northamerica-northeast2,northamerica-northeast2-a
n2-highmem-48,,,384.0,,3.461472,0.348864,northamerica-northeast2,northamerica-northeast2-b
n2-highmem-48,,,384.0,,3.461472,0.348864,northamerica-northeast2,northamerica-northeast2-c
n2-highmem-64,,,512.0,,4.615296,0.465152,northamerica-northeast2,northamerica-northeast2-a
n2-highmem-64,,,512.0,,4.615296,0.465152,northamerica-northeast2,northamerica-northeast2-b
n2-highmem-64,,,512.0,,4.615296,0.465152,northamerica-northeast2,northamerica-northeast2-c
n2-highmem-80,,,640.0,,5.76912,0.58144,northamerica-northeast2,northamerica-northeast2-a
n2-highmem-80,,,640.0,,5.76912,0.58144,northamerica-northeast2,northamerica-northeast2-b
n2-highmem-80,,,640.0,,5.76912,0.58144,northamerica-northeast2,northamerica-northeast2-c
n2-highcpu-2,,,2.0,,0.078932,0.007956,northamerica-northeast2,northamerica-northeast2-a
n2-highcpu-2,,,2.0,,0.078932,0.007956,northamerica-northeast2,northamerica-northeast2-b
n2-highcpu-2,,,2.0,,0.078932,0.007956,northamerica-northeast2,northamerica-northeast2-c
n2-highcpu-4,,,4.0,,0.157864,0.015912,northamerica-northeast2,northamerica-northeast2-a
n2-highcpu-4,,,4.0,,0.157864,0.015912,northamerica-northeast2,northamerica-northeast2-b
n2-highcpu-4,,,4.0,,0.157864,0.015912,northamerica-northeast2,northamerica-northeast2-c
n2-highcpu-8,,,8.0,,0.315728,0.031824,northamerica-northeast2,northamerica-northeast2-a
n2-highcpu-8,,,8.0,,0.315728,0.031824,northamerica-northeast2,northamerica-northeast2-b
n2-highcpu-8,,,8.0,,0.315728,0.031824,northamerica-northeast2,northamerica-northeast2-c
n2-highcpu-16,,,16.0,,0.631456,0.063648,northamerica-northeast2,northamerica-northeast2-a
n2-highcpu-16,,,16.0,,0.631456,0.063648,northamerica-northeast2,northamerica-northeast2-b
n2-highcpu-16,,,16.0,,0.631456,0.063648,northamerica-northeast2,northamerica-northeast2-c
n2-highcpu-32,,,32.0,,1.262912,0.127296,northamerica-northeast2,northamerica-northeast2-a
n2-highcpu-32,,,32.0,,1.262912,0.127296,northamerica-northeast2,northamerica-northeast2-b
n2-highcpu-32,,,32.0,,1.262912,0.127296,northamerica-northeast2,northamerica-northeast2-c
n2-highcpu-48,,,48.0,,1.894368,0.190944,northamerica-northeast2,northamerica-northeast2-a
n2-highcpu-48,,,48.0,,1.894368,0.190944,northamerica-northeast2,northamerica-northeast2-b
n2-highcpu-48,,,48.0,,1.894368,0.190944,northamerica-northeast2,northamerica-northeast2-c
