InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,Generation
Standard_D4_v4,,,4.0,16,,0.192,0.019469,northcentralus,"V1,V2"
Standard_D4_v4,,,4.0,16,,0.23,0.036869,southcentralus,"V1,V2"
Standard_D4_v4,,,4.0,16,,0.23,0.027692,westcentralus,"V1,V2"
Standard_D4_v4,,,4.0,16,,0.224,0.025894,westus,"V1,V2"
Standard_D4_v4,,,4.0,16,,0.192,0.028224,westus2,"V1,V2"
Standard_D4_v5,,,4.0,16,,0.217,0.02272,centralus,"V1,V2"
Standard_D4_v5,,,4.0,16,,0.192,0.076742,eastus,"V1,V2"
Standard_D4_v5,,,4.0,16,,0.192,0.076781,eastus2,"V1,V2"
Standard_D4_v5,,,4.0,16,,0.192,0.020928,northcentralus,"V1,V2"
Standard_D4_v5,,,4.0,16,,0.23,0.055867,southcentralus,"V1,V2"
Standard_D4_v5,,,4.0,16,,0.23,0.038387,westcentralus,"V1,V2"
Standard_D4_v5,,,4.0,16,,0.224,0.030621,westus,"V1,V2"
Standard_D4_v5,,,4.0,16,,0.192,0.049766,westus2,"V1,V2"
Standard_D5_v2,,,16.0,56,,1.17,0.123903,centralus,V1
Standard_D5_v2,,,16.0,56,,1.17,0.467766,eastus,V1
Standard_D5_v2,,,16.0,56,,0.916,0.3664,eastus2,V1
Standard_D5_v2,,,16.0,56,,1.17,0.117702,northcentralus,V1
Standard_D5_v2,,,16.0,56,,1.017,0.186213,southcentralus,V1
Standard_D5_v2,,,16.0,56,,1.017,0.166686,westcentralus,V1
Standard_D5_v2,,,16.0,56,,1.117,0.153252,westus,V1
Standard_D5_v2,,,16.0,56,,0.916,0.189978,westus2,V1
Standard_D5_v2_Promo,,,16.0,56,,0.234,,centralus,V1
Standard_D5_v2_Promo,,,16.0,56,,0.234,,eastus,V1
Standard_D5_v2_Promo,,,16.0,56,,0.183,,eastus2,V1
Standard_D5_v2_Promo,,,16.0,56,,0.234,,northcentralus,V1
Standard_D5_v2_Promo,,,16.0,56,,0.203,,southcentralus,V1
Standard_D5_v2_Promo,,,16.0,56,,0.203,,westcentralus,V1
Standard_D5_v2_Promo,,,16.0,56,,0.223,,westus,V1
Standard_D5_v2_Promo,,,16.0,56,,0.183,,westus2,V1
Standard_D64ads_v5,,,64.0,256,,3.724,0.386551,centralus,"V1,V2"
Standard_D64ads_v5,,,64.0,256,,3.296,0.358605,eastus,"V1,V2"
Standard_D64ads_v5,,,64.0,256,,3.296,0.36289,eastus2,"V1,V2"
Standard_D64ads_v5,,,64.0,256,,3.296,0.367174,northcentralus,"V1,V2"
Standard_D64ads_v5,,,64.0,256,,3.955,0.410529,southcentralus,"V1,V2"
Standard_D64ads_v5,,,64.0,256,,3.955,0.3955,westcentralus,"V1,V2"
Standard_D64ads_v5,,,64.0,256,,3.904,0.405235,westus,"V1,V2"
Standard_D64ads_v5,,,64.0,256,,3.296,0.357286,westus2,"V1,V2"
Standard_D64as_v4,,,64.0,256,,3.471,0.3471,centralus,"V1,V2"
Standard_D64as_v4,,,64.0,256,,3.072,0.3072,eastus,"V1,V2"
Standard_D64as_v4,,,64.0,256,,3.072,0.3072,eastus2,"V1,V2"
Standard_D64as_v4,,,64.0,256,,3.072,0.3072,northcentralus,"V1,V2"
Standard_D64as_v4,,,64.0,256,,3.686,0.3686,southcentralus,"V1,V2"
Standard_D64as_v4,,,64.0,256,,3.686,0.3686,westcentralus,"V1,V2"
Standard_D64as_v4,,,64.0,256,,3.584,0.3584,westus,"V1,V2"
Standard_D64as_v4,,,64.0,256,,3.072,0.3072,westus2,"V1,V2"
Standard_D64as_v5,,,64.0,256,,3.11,0.322818,centralus,"V1,V2"
Standard_D64as_v5,,,64.0,256,,2.752,0.299418,eastus,"V1,V2"
Standard_D64as_v5,,,64.0,256,,2.752,0.302995,eastus2,"V1,V2"
Standard_D64as_v5,,,64.0,256,,2.752,0.306573,northcentralus,"V1,V2"
Standard_D64as_v5,,,64.0,256,,3.302,0.342748,southcentralus,"V1,V2"
Standard_D64as_v5,,,64.0,256,,3.302,0.3302,westcentralus,"V1,V2"
Standard_D64as_v5,,,64.0,256,,3.232,0.377498,westus,"V1,V2"
Standard_D64as_v5,,,64.0,256,,2.752,0.298317,westus2,"V1,V2"
Standard_D64a_v4,,,64.0,256,,3.471,0.3471,centralus,"V1,V2"
Standard_D64a_v4,,,64.0,256,,3.072,0.3072,eastus,"V1,V2"
Standard_D64a_v4,,,64.0,256,,3.072,0.3072,eastus2,"V1,V2"
Standard_D64a_v4,,,64.0,256,,3.072,0.3072,northcentralus,"V1,V2"
Standard_D64a_v4,,,64.0,256,,3.686,0.3686,southcentralus,"V1,V2"
Standard_D64a_v4,,,64.0,256,,3.686,0.3686,westcentralus,"V1,V2"
Standard_D64a_v4,,,64.0,256,,3.584,0.3584,westus,"V1,V2"
Standard_D64a_v4,,,64.0,256,,3.072,0.3072,westus2,"V1,V2"
Standard_D64ds_v4,,,64.0,256,,4.086,0.429439,centralus,"V1,V2"
Standard_D64ds_v4,,,64.0,256,,3.616,1.445677,eastus,"V1,V2"
Standard_D64ds_v4,,,64.0,256,,3.616,1.4464,eastus2,"V1,V2"
Standard_D64ds_v4,,,64.0,256,,3.616,0.366662,northcentralus,"V1,V2"
Standard_D64ds_v4,,,64.0,256,,4.701,0.874386,southcentralus,"V1,V2"
Standard_D64ds_v4,,,64.0,256,,4.339,0.552355,westcentralus,"V1,V2"
Standard_D64ds_v4,,,64.0,256,,4.256,0.500506,westus,"V1,V2"
Standard_D64ds_v4,,,64.0,256,,3.616,0.538784,westus2,"V1,V2"
Standard_D64ds_v5,,,64.0,256,,4.086,0.704426,centralus,"V1,V2"
Standard_D64ds_v5,,,64.0,256,,3.616,1.446038,eastus,"V1,V2"
Standard_D64ds_v5,,,64.0,256,,3.616,1.446038,eastus2,"V1,V2"
Standard_D64ds_v5,,,64.0,256,,3.616,0.412947,northcentralus,"V1,V2"
Standard_D64ds_v5,,,64.0,256,,4.339,1.053943,southcentralus,"V1,V2"
Standard_D64ds_v5,,,64.0,256,,4.339,0.724179,westcentralus,"V1,V2"
Standard_D64ds_v5,,,64.0,256,,4.256,0.581795,westus,"V1,V2"
Standard_D64ds_v5,,,64.0,256,,3.616,0.564819,westus2,"V1,V2"
Standard_D64d_v4,,,64.0,256,,4.086,0.605954,centralus,"V1,V2"
Standard_D64d_v4,,,64.0,256,,3.616,1.408432,eastus,"V1,V2"
Standard_D64d_v4,,,64.0,256,,3.616,1.4464,eastus2,"V1,V2"
Standard_D64d_v4,,,64.0,256,,3.616,0.366662,northcentralus,"V1,V2"
Standard_D64d_v4,,,64.0,256,,4.701,0.874386,southcentralus,"V1,V2"
Standard_D64d_v4,,,64.0,256,,4.339,0.552355,westcentralus,"V1,V2"
Standard_D64d_v4,,,64.0,256,,4.256,0.500506,westus,"V1,V2"
Standard_D64d_v4,,,64.0,256,,3.616,0.538784,westus2,"V1,V2"
Standard_D64d_v5,,,64.0,256,,4.086,0.439245,centralus,"V1,V2"
Standard_D64d_v5,,,64.0,256,,3.616,1.446038,eastus,"V1,V2"
Standard_D64d_v5,,,64.0,256,,3.616,1.446038,eastus2,"V1,V2"
Standard_D64d_v5,,,64.0,256,,3.616,0.412947,northcentralus,"V1,V2"
Standard_D64d_v5,,,64.0,256,,4.339,1.053943,southcentralus,"V1,V2"
Standard_D64d_v5,,,64.0,256,,4.339,0.724179,westcentralus,"V1,V2"
Standard_D64d_v5,,,64.0,256,,4.256,0.581795,westus,"V1,V2"
Standard_D64d_v5,,,64.0,256,,3.616,0.939437,westus2,"V1,V2"
Standard_D64pds_v5,,,64.0,208,,3.27,1.308,centralus,V2
Standard_D64pds_v5,,,64.0,208,,2.893,1.1572,eastus,V2
Standard_D64pds_v5,,,64.0,208,,2.893,1.1572,eastus2,V2
Standard_D64pds_v5,,,64.0,208,,3.469,1.3876,southcentralus,V2
Standard_D64pds_v5,,,64.0,208,,3.471,1.3884,westcentralus,V2
Standard_D64pds_v5,,,64.0,208,,2.893,1.1572,westus2,V2
Standard_D64plds_v5,,,64.0,128,,2.777,1.1108,centralus,V2
Standard_D64plds_v5,,,64.0,128,,2.458,0.9832,eastus,V2
Standard_D64plds_v5,,,64.0,128,,2.458,0.9832,eastus2,V2
Standard_D64plds_v5,,,64.0,128,,2.949,1.1796,southcentralus,V2
Standard_D64plds_v5,,,64.0,128,,2.949,1.1796,westcentralus,V2
Standard_D64plds_v5,,,64.0,128,,2.458,0.9832,westus2,V2
Standard_D64pls_v5,,,64.0,128,,2.459,0.9836,centralus,V2
Standard_D64pls_v5,,,64.0,128,,2.176,0.8704,eastus,V2
Standard_D64pls_v5,,,64.0,128,,2.176,0.8704,eastus2,V2
Standard_D64pls_v5,,,64.0,128,,2.611,1.0444,southcentralus,V2
Standard_D64pls_v5,,,64.0,128,,2.611,1.0444,westcentralus,V2
Standard_D64pls_v5,,,64.0,128,,2.176,0.8704,westus2,V2
Standard_D64ps_v5,,,64.0,208,,2.784,1.1136,centralus,V2
Standard_D64ps_v5,,,64.0,208,,2.464,0.9856,eastus,V2
Standard_D64ps_v5,,,64.0,208,,2.464,0.9856,eastus2,V2
Standard_D64ps_v5,,,64.0,208,,2.957,1.1828,southcentralus,V2
Standard_D64ps_v5,,,64.0,208,,2.957,1.1828,westcentralus,V2
Standard_D64ps_v5,,,64.0,208,,2.464,0.9856,westus2,V2
Standard_D64s_v3,,,64.0,256,,3.52,0.368192,centralus,"V1,V2"
Standard_D64s_v3,,,64.0,256,,3.072,1.2288,eastus,"V1,V2"
Standard_D64s_v3,,,64.0,256,,3.072,1.2288,eastus2,"V1,V2"
Standard_D64s_v3,,,64.0,256,,3.2,0.38464,northcentralus,"V1,V2"
Standard_D64s_v3,,,64.0,256,,3.52,0.596288,southcentralus,"V1,V2"
Standard_D64s_v3,,,64.0,256,,3.52,0.442816,westcentralus,"V1,V2"
Standard_D64s_v3,,,64.0,256,,3.744,0.489341,westus,"V1,V2"
Standard_D64s_v3,,,64.0,256,,3.072,0.489677,westus2,"V1,V2"
Standard_D64s_v4,,,64.0,256,,3.471,0.364802,centralus,"V1,V2"
Standard_D64s_v4,,,64.0,256,,3.072,1.228186,eastus,"V1,V2"
Standard_D64s_v4,,,64.0,256,,3.072,1.228493,eastus2,"V1,V2"
Standard_D64s_v4,,,64.0,256,,3.072,0.311501,northcentralus,"V1,V2"
Standard_D64s_v4,,,64.0,256,,3.686,0.590866,southcentralus,"V1,V2"
Standard_D64s_v4,,,64.0,256,,3.686,0.443794,westcentralus,"V1,V2"
Standard_D64s_v4,,,64.0,256,,3.584,0.41431,westus,"V1,V2"
Standard_D64s_v4,,,64.0,256,,3.072,0.451584,westus2,"V1,V2"
Standard_D64s_v5,,,64.0,256,,3.471,0.363414,centralus,"V1,V2"
Standard_D64s_v5,,,64.0,256,,3.072,1.227878,eastus,"V1,V2"
Standard_D64s_v5,,,64.0,256,,3.072,1.228493,eastus2,"V1,V2"
Standard_D64s_v5,,,64.0,256,,3.072,0.334848,northcentralus,"V1,V2"
Standard_D64s_v5,,,64.0,256,,3.686,0.699971,southcentralus,"V1,V2"
Standard_D64s_v5,,,64.0,256,,3.686,0.615193,westcentralus,"V1,V2"
Standard_D64s_v5,,,64.0,256,,3.584,0.489933,westus,"V1,V2"
Standard_D64s_v5,,,64.0,256,,3.072,0.479846,westus2,"V1,V2"
Standard_D64_v3,,,64.0,256,,3.52,0.368192,centralus,V1
Standard_D64_v3,,,64.0,256,,3.072,1.2288,eastus,V1
Standard_D64_v3,,,64.0,256,,3.072,1.2288,eastus2,V1
Standard_D64_v3,,,64.0,256,,3.2,0.38464,northcentralus,V1
Standard_D64_v3,,,64.0,256,,3.52,0.596288,southcentralus,V1
Standard_D64_v3,,,64.0,256,,3.52,0.442816,westcentralus,V1
Standard_D64_v3,,,64.0,256,,3.744,0.489341,westus,V1
Standard_D64_v3,,,64.0,256,,3.072,0.489677,westus2,V1
Standard_D64_v4,,,64.0,256,,3.471,0.364802,centralus,"V1,V2"
Standard_D64_v4,,,64.0,256,,3.072,1.228186,eastus,"V1,V2"
Standard_D64_v4,,,64.0,256,,3.072,1.228493,eastus2,"V1,V2"
Standard_D64_v4,,,64.0,256,,3.072,0.311501,northcentralus,"V1,V2"
Standard_D64_v4,,,64.0,256,,3.686,0.590866,southcentralus,"V1,V2"
Standard_D64_v4,,,64.0,256,,3.686,0.443794,westcentralus,"V1,V2"
Standard_D64_v4,,,64.0,256,,3.584,0.41431,westus,"V1,V2"
Standard_D64_v4,,,64.0,256,,3.072,0.451584,westus2,"V1,V2"
Standard_D64_v5,,,64.0,256,,3.471,0.363414,centralus,"V1,V2"
Standard_D64_v5,,,64.0,256,,3.072,1.227878,eastus,"V1,V2"
Standard_D64_v5,,,64.0,256,,3.072,1.228493,eastus2,"V1,V2"
Standard_D64_v5,,,64.0,256,,3.072,0.334848,northcentralus,"V1,V2"
Standard_D64_v5,,,64.0,256,,3.686,0.895329,southcentralus,"V1,V2"
Standard_D64_v5,,,64.0,256,,3.686,0.615193,westcentralus,"V1,V2"
Standard_D64_v5,,,64.0,256,,3.584,0.489933,westus,"V1,V2"
Standard_D64_v5,,,64.0,256,,3.072,0.796262,westus2,"V1,V2"
Standard_D8ads_v5,,,8.0,32,,0.466,0.048371,centralus,"V1,V2"
Standard_D8ads_v5,,,8.0,32,,0.412,0.044826,eastus,"V1,V2"
Standard_D8ads_v5,,,8.0,32,,0.412,0.045361,eastus2,"V1,V2"
Standard_D8ads_v5,,,8.0,32,,0.412,0.045897,northcentralus,"V1,V2"
Standard_D8ads_v5,,,8.0,32,,0.494,0.051277,southcentralus,"V1,V2"
Standard_D8ads_v5,,,8.0,32,,0.494,0.0494,westcentralus,"V1,V2"
Standard_D8ads_v5,,,8.0,32,,0.488,0.050654,westus,"V1,V2"
Standard_D8ads_v5,,,8.0,32,,0.412,0.044661,westus2,"V1,V2"
Standard_D8as_v4,,,8.0,32,,0.434,0.0434,centralus,"V1,V2"
Standard_D8as_v4,,,8.0,32,,0.384,0.0384,eastus,"V1,V2"
Standard_D8as_v4,,,8.0,32,,0.384,0.0384,eastus2,"V1,V2"
Standard_D8as_v4,,,8.0,32,,0.384,0.0384,northcentralus,"V1,V2"
Standard_D8as_v4,,,8.0,32,,0.461,0.0461,southcentralus,"V1,V2"
Standard_D8as_v4,,,8.0,32,,0.461,0.0461,westcentralus,"V1,V2"
Standard_D8as_v4,,,8.0,32,,0.448,0.0448,westus,"V1,V2"
Standard_D8as_v4,,,8.0,32,,0.384,0.0384,westus2,"V1,V2"
Standard_D8as_v5,,,8.0,32,,0.389,0.040378,centralus,"V1,V2"
Standard_D8as_v5,,,8.0,32,,0.344,0.037427,eastus,"V1,V2"
Standard_D8as_v5,,,8.0,32,,0.344,0.037874,eastus2,"V1,V2"
Standard_D8as_v5,,,8.0,32,,0.344,0.038322,northcentralus,"V1,V2"
Standard_D8as_v5,,,8.0,32,,0.413,0.042869,southcentralus,"V1,V2"
Standard_D8as_v5,,,8.0,32,,0.413,0.0413,westcentralus,"V1,V2"
Standard_D8as_v5,,,8.0,32,,0.404,0.047187,westus,"V1,V2"
Standard_D8as_v5,,,8.0,32,,0.344,0.03729,westus2,"V1,V2"
Standard_D8a_v4,,,8.0,32,,0.434,0.0434,centralus,V1
Standard_D8a_v4,,,8.0,32,,0.384,0.0384,eastus,V1
Standard_D8a_v4,,,8.0,32,,0.384,0.0384,eastus2,V1
Standard_D8a_v4,,,8.0,32,,0.384,0.0384,northcentralus,V1
Standard_D8a_v4,,,8.0,32,,0.461,0.0461,southcentralus,V1
Standard_D8a_v4,,,8.0,32,,0.461,0.0461,westcentralus,V1
Standard_D8a_v4,,,8.0,32,,0.448,0.0448,westus,V1
Standard_D8a_v4,,,8.0,32,,0.384,0.0384,westus2,V1
Standard_D8ds_v4,,,8.0,32,,0.511,0.053706,centralus,"V1,V2"
Standard_D8ds_v4,,,8.0,32,,0.452,0.18071,eastus,"V1,V2"
Standard_D8ds_v4,,,8.0,32,,0.452,0.1808,eastus2,"V1,V2"
Standard_D8ds_v4,,,8.0,32,,0.452,0.045833,northcentralus,"V1,V2"
Standard_D8ds_v4,,,8.0,32,,0.588,0.109368,southcentralus,"V1,V2"
Standard_D8ds_v4,,,8.0,32,,0.542,0.068997,westcentralus,"V1,V2"
Standard_D8ds_v4,,,8.0,32,,0.532,0.062563,westus,"V1,V2"
Standard_D8ds_v4,,,8.0,32,,0.452,0.067348,westus2,"V1,V2"
Standard_D8ds_v5,,,8.0,32,,0.511,0.088096,centralus,"V1,V2"
Standard_D8ds_v5,,,8.0,32,,0.452,0.180755,eastus,"V1,V2"
Standard_D8ds_v5,,,8.0,32,,0.452,0.180755,eastus2,"V1,V2"
Standard_D8ds_v5,,,8.0,32,,0.452,0.051618,northcentralus,"V1,V2"
Standard_D8ds_v5,,,8.0,32,,0.542,0.131652,southcentralus,"V1,V2"
Standard_D8ds_v5,,,8.0,32,,0.542,0.09046,westcentralus,"V1,V2"
Standard_D8ds_v5,,,8.0,32,,0.532,0.072724,westus,"V1,V2"
Standard_D8ds_v5,,,8.0,32,,0.452,0.070602,westus2,"V1,V2"
Standard_D8d_v4,,,8.0,32,,0.511,0.075781,centralus,"V1,V2"
Standard_D8d_v4,,,8.0,32,,0.452,0.176054,eastus,"V1,V2"
Standard_D8d_v4,,,8.0,32,,0.452,0.1808,eastus2,"V1,V2"
Standard_D8d_v4,,,8.0,32,,0.452,0.045833,northcentralus,"V1,V2"
Standard_D8d_v4,,,8.0,32,,0.588,0.109368,southcentralus,"V1,V2"
Standard_D8d_v4,,,8.0,32,,0.542,0.068997,westcentralus,"V1,V2"
Standard_D8d_v4,,,8.0,32,,0.532,0.062563,westus,"V1,V2"
Standard_D8d_v4,,,8.0,32,,0.452,0.067348,westus2,"V1,V2"
Standard_D8d_v5,,,8.0,32,,0.511,0.054932,centralus,"V1,V2"
Standard_D8d_v5,,,8.0,32,,0.452,0.180755,eastus,"V1,V2"
Standard_D8d_v5,,,8.0,32,,0.452,0.180755,eastus2,"V1,V2"
Standard_D8d_v5,,,8.0,32,,0.452,0.051618,northcentralus,"V1,V2"
Standard_D8d_v5,,,8.0,32,,0.542,0.131652,southcentralus,"V1,V2"
Standard_D8d_v5,,,8.0,32,,0.542,0.09046,westcentralus,"V1,V2"
Standard_D8d_v5,,,8.0,32,,0.532,0.072724,westus,"V1,V2"
Standard_D8d_v5,,,8.0,32,,0.452,0.11743,westus2,"V1,V2"
Standard_D8pds_v5,,,8.0,32,,0.409,0.1636,centralus,V2
Standard_D8pds_v5,,,8.0,32,,0.362,0.1448,eastus,V2
Standard_D8pds_v5,,,8.0,32,,0.362,0.1448,eastus2,V2
Standard_D8pds_v5,,,8.0,32,,0.434,0.1736,southcentralus,V2
Standard_D8pds_v5,,,8.0,32,,0.434,0.1736,westcentralus,V2
Standard_D8pds_v5,,,8.0,32,,0.362,0.1448,westus2,V2
Standard_D8plds_v5,,,8.0,16,,0.347,0.1388,centralus,V2
Standard_D8plds_v5,,,8.0,16,,0.307,0.1228,eastus,V2
Standard_D8plds_v5,,,8.0,16,,0.307,0.1228,eastus2,V2
Standard_D8plds_v5,,,8.0,16,,0.369,0.1476,southcentralus,V2
Standard_D8plds_v5,,,8.0,16,,0.369,0.1476,westcentralus,V2
Standard_D8plds_v5,,,8.0,16,,0.307,0.1228,westus2,V2
Standard_D8pls_v5,,,8.0,16,,0.307,0.1228,centralus,V2
Standard_D8pls_v5,,,8.0,16,,0.272,0.1088,eastus,V2
Standard_D8pls_v5,,,8.0,16,,0.272,0.1088,eastus2,V2
Standard_D8pls_v5,,,8.0,16,,0.326,0.1304,southcentralus,V2
Standard_D8pls_v5,,,8.0,16,,0.326,0.1304,westcentralus,V2
Standard_D8pls_v5,,,8.0,16,,0.272,0.1088,westus2,V2
Standard_D8ps_v5,,,8.0,32,,0.348,0.1392,centralus,V2
Standard_D8ps_v5,,,8.0,32,,0.308,0.1232,eastus,V2
Standard_D8ps_v5,,,8.0,32,,0.308,0.1232,eastus2,V2
Standard_D8ps_v5,,,8.0,32,,0.37,0.148,southcentralus,V2
Standard_D8ps_v5,,,8.0,32,,0.37,0.148,westcentralus,V2
Standard_D8ps_v5,,,8.0,32,,0.308,0.1232,westus2,V2
Standard_D8s_v3,,,8.0,32,,0.44,0.046024,centralus,"V1,V2"
Standard_D8s_v3,,,8.0,32,,0.384,0.1536,eastus,"V1,V2"
Standard_D8s_v3,,,8.0,32,,0.384,0.1536,eastus2,"V1,V2"
Standard_D8s_v3,,,8.0,32,,0.4,0.04808,northcentralus,"V1,V2"
Standard_D8s_v3,,,8.0,32,,0.44,0.074536,southcentralus,"V1,V2"
Standard_D8s_v3,,,8.0,32,,0.44,0.055352,westcentralus,"V1,V2"
Standard_D8s_v3,,,8.0,32,,0.468,0.061168,westus,"V1,V2"
Standard_D8s_v3,,,8.0,32,,0.384,0.06121,westus2,"V1,V2"
Standard_D8s_v4,,,8.0,32,,0.434,0.045613,centralus,"V1,V2"
Standard_D8s_v4,,,8.0,32,,0.384,0.153523,eastus,"V1,V2"
Standard_D8s_v4,,,8.0,32,,0.384,0.153562,eastus2,"V1,V2"
Standard_D8s_v4,,,8.0,32,,0.384,0.038938,northcentralus,"V1,V2"
Standard_D8s_v4,,,8.0,32,,0.461,0.073898,southcentralus,"V1,V2"
Standard_D8s_v4,,,8.0,32,,0.461,0.055504,westcentralus,"V1,V2"
Standard_D8s_v4,,,8.0,32,,0.448,0.051789,westus,"V1,V2"
Standard_D8s_v4,,,8.0,32,,0.384,0.056448,westus2,"V1,V2"
Standard_D8s_v5,,,8.0,32,,0.434,0.04544,centralus,"V1,V2"
Standard_D8s_v5,,,8.0,32,,0.384,0.153485,eastus,"V1,V2"
Standard_D8s_v5,,,8.0,32,,0.384,0.153562,eastus2,"V1,V2"
Standard_D8s_v5,,,8.0,32,,0.384,0.041856,northcentralus,"V1,V2"
Standard_D8s_v5,,,8.0,32,,0.461,0.087544,southcentralus,"V1,V2"
Standard_D8s_v5,,,8.0,32,,0.461,0.076941,westcentralus,"V1,V2"
Standard_D8s_v5,,,8.0,32,,0.448,0.061242,westus,"V1,V2"
Standard_D8s_v5,,,8.0,32,,0.384,0.059981,westus2,"V1,V2"
Standard_D8_v3,,,8.0,32,,0.44,0.046024,centralus,V1
Standard_D8_v3,,,8.0,32,,0.384,0.1536,eastus,V1
Standard_D8_v3,,,8.0,32,,0.384,0.1536,eastus2,V1
Standard_D8_v3,,,8.0,32,,0.4,0.04808,northcentralus,V1
Standard_D8_v3,,,8.0,32,,0.44,0.074536,southcentralus,V1
Standard_D8_v3,,,8.0,32,,0.44,0.055352,westcentralus,V1
Standard_D8_v3,,,8.0,32,,0.468,0.061168,westus,V1
Standard_D8_v3,,,8.0,32,,0.384,0.06121,westus2,V1
Standard_D8_v4,,,8.0,32,,0.434,0.045613,centralus,"V1,V2"
Standard_D8_v4,,,8.0,32,,0.384,0.153523,eastus,"V1,V2"
Standard_D8_v4,,,8.0,32,,0.384,0.153562,eastus2,"V1,V2"
Standard_D8_v4,,,8.0,32,,0.384,0.038938,northcentralus,"V1,V2"
Standard_D8_v4,,,8.0,32,,0.461,0.073898,southcentralus,"V1,V2"
Standard_D8_v4,,,8.0,32,,0.461,0.055504,westcentralus,"V1,V2"
Standard_D8_v4,,,8.0,32,,0.448,0.051789,westus,"V1,V2"
Standard_D8_v4,,,8.0,32,,0.384,0.056448,westus2,"V1,V2"
Standard_D8_v5,,,8.0,32,,0.434,0.04544,centralus,"V1,V2"
Standard_D8_v5,,,8.0,32,,0.384,0.153485,eastus,"V1,V2"
Standard_D8_v5,,,8.0,32,,0.384,0.153562,eastus2,"V1,V2"
Standard_D8_v5,,,8.0,32,,0.384,0.041856,northcentralus,"V1,V2"
Standard_D8_v5,,,8.0,32,,0.461,0.111977,southcentralus,"V1,V2"
Standard_D8_v5,,,8.0,32,,0.461,0.076941,westcentralus,"V1,V2"
Standard_D8_v5,,,8.0,32,,0.448,0.061242,westus,"V1,V2"
Standard_D8_v5,,,8.0,32,,0.384,0.099533,westus2,"V1,V2"
Standard_D96ads_v5,,,96.0,384,,5.587,0.579931,centralus,"V1,V2"
Standard_D96ads_v5,,,96.0,384,,4.944,0.537907,eastus,"V1,V2"
Standard_D96ads_v5,,,96.0,384,,4.944,0.544334,eastus2,"V1,V2"
Standard_D96ads_v5,,,96.0,384,,4.944,0.550762,northcentralus,"V1,V2"
Standard_D96ads_v5,,,96.0,384,,5.933,0.615845,southcentralus,"V1,V2"
Standard_D96ads_v5,,,96.0,384,,5.856,0.607853,westus,"V1,V2"
Standard_D96ads_v5,,,96.0,384,,4.944,0.53593,westus2,"V1,V2"
Standard_D96as_v4,,,96.0,384,,5.207,0.5207,centralus,"V1,V2"
Standard_D96as_v4,,,96.0,384,,4.608,0.4608,eastus,"V1,V2"
Standard_D96as_v4,,,96.0,384,,4.608,0.4608,eastus2,"V1,V2"
Standard_D96as_v4,,,96.0,384,,4.608,0.4608,northcentralus,"V1,V2"
Standard_D96as_v4,,,96.0,384,,5.53,0.553,southcentralus,"V1,V2"
Standard_D96as_v4,,,96.0,384,,5.53,0.553,westcentralus,"V1,V2"
Standard_D96as_v4,,,96.0,384,,5.376,0.5376,westus,"V1,V2"
Standard_D96as_v4,,,96.0,384,,4.608,0.4608,westus2,"V1,V2"
Standard_D96as_v5,,,96.0,384,,4.665,0.484227,centralus,"V1,V2"
Standard_D96as_v5,,,96.0,384,,4.128,0.449126,eastus,"V1,V2"
Standard_D96as_v5,,,96.0,384,,4.128,0.454493,eastus2,"V1,V2"
Standard_D96as_v5,,,96.0,384,,4.128,0.459859,northcentralus,"V1,V2"
Standard_D96as_v5,,,96.0,384,,4.954,0.514225,southcentralus,"V1,V2"
Standard_D96as_v5,,,96.0,384,,4.954,0.4954,westcentralus,"V1,V2"
Standard_D96as_v5,,,96.0,384,,4.848,0.566246,westus,"V1,V2"
Standard_D96as_v5,,,96.0,384,,4.128,0.447475,westus2,"V1,V2"
Standard_D96a_v4,,,96.0,384,,5.207,0.5207,centralus,"V1,V2"
Standard_D96a_v4,,,96.0,384,,4.608,0.4608,eastus,"V1,V2"
Standard_D96a_v4,,,96.0,384,,4.608,0.4608,eastus2,"V1,V2"
Standard_D96a_v4,,,96.0,384,,4.608,0.4608,northcentralus,"V1,V2"
Standard_D96a_v4,,,96.0,384,,5.53,0.553,southcentralus,"V1,V2"
Standard_D96a_v4,,,96.0,384,,5.53,0.553,westcentralus,"V1,V2"
Standard_D96a_v4,,,96.0,384,,5.376,0.5376,westus,"V1,V2"
Standard_D96a_v4,,,96.0,384,,4.608,0.4608,westus2,"V1,V2"
Standard_D96ds_v5,,,96.0,384,,6.129,1.05664,centralus,"V1,V2"
Standard_D96ds_v5,,,96.0,384,,5.424,2.169058,eastus,"V1,V2"
Standard_D96ds_v5,,,96.0,384,,5.424,2.169058,eastus2,"V1,V2"
Standard_D96ds_v5,,,96.0,384,,5.424,0.619421,northcentralus,"V1,V2"
Standard_D96ds_v5,,,96.0,384,,6.509,1.581036,southcentralus,"V1,V2"
Standard_D96ds_v5,,,96.0,384,,6.509,1.086352,westcentralus,"V1,V2"
Standard_D96ds_v5,,,96.0,384,,6.384,0.872693,westus,"V1,V2"
Standard_D96ds_v5,,,96.0,384,,5.424,0.847229,westus2,"V1,V2"
Standard_D96d_v5,,,96.0,384,,6.129,0.658868,centralus,"V1,V2"
Standard_D96d_v5,,,96.0,384,,5.424,2.169058,eastus,"V1,V2"
Standard_D96d_v5,,,96.0,384,,5.424,2.169058,eastus2,"V1,V2"
